700
397,1,390.9716796875,385.8837890625,30.789587020874023,50.9650993347168,1,1,1.0
398,1,390.9716796875,385.8837890625,45.40249811808343,59.74880320231142,1,1,1.0
399,1,390.9716796875,385.8837890625,60.01540921529278,68.5325070699061,1,1,1.0
400,1,390.9716796875,385.8837890625,74.62832031250218,77.31621093750073,1,1,1.0
401,1,390.9716796875,385.8837890625,100.36165364583456,79.64954427083404,1,1,1.0
402,1,390.9716796875,385.8837890625,126.09498697916695,81.98287760416741,1,1,1.0
403,1,390.9716796875,385.8837890625,151.82832031249927,84.31621093750073,1,1,1.0
404,1,390.9716796875,388.9541015625,170.67832031249964,83.89589843750036,1,1,1.0
405,1,390.9716796875,392.0244140625,189.5283203125,83.4755859375,1,1,1.0
406,1,397.1123046875,395.533203125,193.9376953125011,86.11679687499964,1,1,1.0
407,1,403.2529296875,399.0419921875,198.34707031250218,88.75800781249927,1,1,1.0
408,1,404.568359375,402.55078125,215.03164062500218,90.49921874999927,1,1,1.0
409,1,405.8837890625,406.0595703125,231.71621093750218,92.24042968749927,1,1,1.0
410,1,412.0244140625,413.0771484375,241.37558593750146,95.32285156249964,1,1,1.0
411,1,418.1650390625,420.0947265625,251.03496093750073,98.4052734375,1,1,1.0
412,1,423.8671875,426.673828125,311.53281250000146,118.62617187499927,1,1,1.0
413,1,429.5693359375,433.2529296875,303.6306640625007,114.2470703125,1,1,1.0
414,1,451.5,458.69140625,321.2000000000007,116.00859375000073,1,1,1.0
415,1,462.904296875,470.9716796875,329.99570312500146,119.5283203125,1,1,1.0
416,1,474.30859375,483.251953125,338.7914062500022,123.04804687499927,1,1,1.0
417,1,472.5546875,491.146484375,350.1953125000018,128.75351562499964,1,1,1.0
418,1,470.80078125,499.041015625,361.59921875000146,134.458984375,1,1,1.0
419,1,480.01171875,499.4794921875,373.88828125000146,135.7705078125,1,1,1.0
420,1,489.22265625,499.91796875,386.17734375000146,137.08203125,1,1,1.0
421,1,494.193359375,504.01171875,403.70664062500146,141.45494791666715,1,1,1.0
422,1,499.1640625,508.10546875,421.23593750000146,145.8278645833343,1,1,1.0
423,1,504.134765625,512.19921875,438.76523437500146,150.20078125000146,1,1,1.0
424,1,502.087890625,504.8893229166667,462.4454427083341,161.61067708333456,1,1,1.0
425,1,500.041015625,497.5794270833333,486.12565104166663,173.02057291666762,1,1,1.0
426,1,497.994140625,490.26953125,509.8058593749993,184.43046875000073,1,1,1.0
427,1,508.5201822916667,488.8072916666667,525.8798177083336,188.2260416666674,1,1,1.0
428,1,519.0462239583334,487.3450520833333,541.9537760416678,192.02161458333404,1,1,1.0
429,1,529.572265625,485.8828125,558.0277343750022,195.81718750000073,1,1,1.0
430,1,540.625,486.409375,572.7550000000017,198.45062500000057,1,1,1.0
431,1,551.677734375,486.9359375,587.4822656250012,201.0840625000004,1,1,1.0
432,1,562.73046875,487.4625,602.209531250001,203.7175000000003,1,1,1.0
433,1,573.783203125,487.9890625,616.9367968750005,206.35093750000016,1,1,1.0
434,1,584.8359375,488.515625,631.6640625,208.984375,1,1,1.0
435,1,594.923828125,489.8310546875,643.076171875,215.11894531250073,1,1,1.0
436,1,605.01171875,491.146484375,654.48828125,221.25351562500146,1,1,1.0
437,1,638.3447265625,494.6552734375,631.4052734375,221.25351562500146,1,1,1.0
438,1,671.677734375,498.1640625,608.322265625,221.25351562500146,1,1,1.0
439,1,675.6259765625,505.6201171875,604.3740234375,214.08867187500073,1,1,1.0
440,1,679.57421875,513.076171875,600.42578125,206.923828125,1,1,1.0
441,1,689.2236328125,516.146484375,590.7763671875,203.853515625,1,1,1.0
442,1,698.873046875,519.216796875,581.126953125,200.783203125,1,1,1.0
443,1,726.943359375,524.48046875,553.056640625,195.51953125,1,1,1.0
444,1,755.013671875,529.744140625,524.986328125,190.255859375,1,1,1.0
445,1,763.34765625,532.375,516.65234375,187.625,1,1,1.0
446,1,771.681640625,535.005859375,508.318359375,184.994140625,1,1,1.0
447,1,811.59375,550.7958984375,468.40625,169.2041015625,1,1,1.0
448,1,851.505859375,566.5859375,428.494140625,153.4140625,1,1,1.0
449,1,887.9091796875,574.919921875,392.0908203125,145.080078125,1,1,1.0
450,1,924.3125,583.25390625,355.6875,136.74609375,1,1,1.0
451,1,951.9443359375,590.271484375,328.0556640625,129.728515625,1,1,1.0
452,1,979.576171875,597.2890625,300.423828125,122.7109375,1,1,1.0
453,1,980.453125,597.2890625,299.546875,122.7109375,1,1,1.0
454,1,981.330078125,597.2890625,298.669921875,122.7109375,1,1,1.0
