875
469,1,578.779296875,399.0419921875,28.07027816772461,40.438743591308594,1,1,1.0
470,1,575.4525824652778,398.59022352430554,31.2942384084065,41.36382201512646,1,1,1.0
471,1,572.1258680555555,398.1384548611111,34.518198649088504,42.28890043894438,1,1,1.0
472,1,568.7991536458334,397.6866861979167,37.74215888977051,43.21397886276219,1,1,1.0
473,1,565.4724392361111,397.23491753472223,40.96611913045251,44.139057286580055,1,1,1.0
474,1,562.1457248263889,396.78314887152777,44.1900793711344,45.06413571039798,1,1,1.0
475,1,558.8190104166666,396.3313802083333,47.414039611816406,45.98921413421584,1,1,1.0
476,1,555.4922960069445,395.8796115451389,50.63799985249841,46.91429255803365,1,1,1.0
477,1,552.1655815972222,395.42784288194446,53.861960093180414,47.83937098185157,1,1,1.0
478,1,548.8388671875,394.97607421875,57.085920333862305,48.76444940566944,1,1,1.0
479,1,545.5121527777778,394.52430555555554,60.309880574544195,49.689527829487304,1,1,1.0
480,1,542.1854383680555,394.0725368923611,63.5338408152262,50.614606253305226,1,1,1.0
481,1,538.8587239583334,393.6207682291667,66.7578010559082,51.539684677123034,1,1,1.0
482,1,535.5320095486111,393.16899956597223,69.98176129659021,52.4647631009409,1,1,1.0
483,1,532.2052951388889,392.71723090277777,73.2057215372721,53.38984152475882,1,1,1.0
484,1,528.8785807291666,392.2654622395833,76.4296817779541,54.31491994857669,1,1,1.0
485,1,525.5518663194445,391.8136935763889,79.6536420186361,55.239998372394496,1,1,1.0
486,1,522.2251519097222,391.36192491319446,82.87760225931811,56.16507679621242,1,1,1.0
487,1,518.8984375,390.91015625,86.1015625,57.09015522003028,1,1,1.0
488,1,515.5719401041666,390.4584635416668,85.22805989583321,58.015233643848376,1,1,1.0
489,1,512.2454427083334,390.0067708333336,84.35455729166642,58.94031206766641,1,1,1.0
490,1,508.9189453125,389.55507812500036,83.48105468749964,59.865390491484504,1,1,1.0
491,1,505.5924479166667,389.10338541666715,82.60755208333279,60.7904689153026,1,1,1.0
492,1,502.2659505208333,388.65169270833394,81.73404947916612,61.71554733912063,1,1,1.0
493,1,498.939453125,388.2000000000007,80.86054687499927,62.640625762938726,1,1,1.0
494,1,496.7093098958333,387.74104817708394,78.84069010416596,62.292806625365586,1,1,1.0
495,1,494.4791666666667,387.28209635416715,76.82083333333259,61.9449874877925,1,1,1.0
496,1,492.2490234375,386.82314453125036,74.80097656249927,61.59716835021936,1,1,1.0
497,1,490.0188802083333,386.3641927083336,72.78111979166596,61.24934921264622,1,1,1.0
498,1,487.7887369791667,385.9052408854168,70.76126302083259,60.90153007507314,1,1,1.0
499,1,485.55859375,385.4462890625,68.74140624999927,60.5537109375,1,1,1.0
500,1,485.345703125,388.53085937500026,67.18763020833285,60.2668853759763,1,1,1.0
501,1,485.1328125,391.61542968750047,65.63385416666642,59.98005981445266,1,1,1.0
502,1,484.919921875,394.7000000000007,64.080078125,59.69323425292896,1,1,1.0
503,1,482.1953125,394.60003906250057,65.02468750000048,60.37810830010204,1,1,1.0
504,1,479.470703125,394.5000781250004,65.96929687500085,61.062982347275124,1,1,1.0
505,1,476.74609375,394.4001171875003,66.91390625000133,61.74785639444815,1,1,1.0
506,1,474.021484375,394.30015625000016,67.8585156250017,62.43273044162123,1,1,1.0
507,1,471.296875,394.2001953125,68.80312500000218,63.11760448879431,1,1,1.0
508,1,468.57265625000036,394.1001464843753,73.31386718750127,63.80247853596802,1,1,1.0
509,1,465.8484375000007,394.00009765625055,77.82460937500036,64.48735258314173,1,1,1.0
510,1,463.1242187500011,393.9000488281258,82.33535156249945,65.17222663031544,1,1,1.0
511,1,460.40000000000146,393.8000000000011,86.84609374999854,65.85710067748914,1,1,1.0
512,1,456.90000000000146,392.9250000000011,89.68847618102882,66.732052040099,1,1,1.0
513,1,453.40000000000146,392.0500000000011,92.53085861205909,67.60700340270887,1,1,1.0
514,1,449.90000000000146,391.1750000000011,95.37324104308937,68.48195476531873,1,1,1.0
515,1,446.40000000000146,390.3000000000011,98.21562347411964,69.3569061279286,1,1,1.0
516,1,446.4000781250012,391.1771093750009,96.45242065429557,69.52841552734316,1,1,1.0
517,1,446.40015625000086,392.05421875000064,94.68921783447155,69.69992492675777,1,1,1.0
518,1,446.4002343750006,392.93132812500045,92.92601501464736,69.87143432617228,1,1,1.0
519,1,446.40031250000027,393.8084375000002,91.16281219482335,70.0429437255869,1,1,1.0
520,1,446.400390625,394.685546875,89.39960937499927,70.21445312500146,1,1,1.0
521,1,450.6336588541665,399.0712890625,85.16634165445913,66.70598983764768,1,1,1.0
522,1,454.8669270833331,403.45703125,80.93307393391905,63.19752655029396,1,1,1.0
523,1,459.10019531249964,407.8427734375,76.6998062133789,59.68906326294018,1,1,1.0
524,1,463.33346354166616,412.228515625,72.46653849283877,56.180599975586404,1,1,1.0
525,1,467.56673177083275,416.6142578125,68.23327077229868,52.67213668823268,1,1,1.0
526,1,471.7999999999993,421.0,64.00000305175854,49.163673400878906,1,1,1.0
527,1,469.6074218749994,423.4853515625,67.50924733479889,49.751042938232786,1,1,1.0
528,1,467.41484374999953,425.970703125,71.01849161783929,50.338412475586665,1,1,1.0
529,1,465.22226562499964,428.4560546875,74.52773590087963,50.925782012940545,1,1,1.0
530,1,463.02968749999974,430.94140625,78.03698018391998,51.513151550294424,1,1,1.0
531,1,460.8371093749999,433.4267578125,81.54622446696038,52.1005210876483,1,1,1.0
532,1,458.64453125,435.912109375,85.05546875000073,52.68789062500218,1,1,1.0
533,1,470.92529296875,429.99072265625,72.99970703125109,59.25927734375182,1,1,1.0
534,1,483.2060546875,424.0693359375,60.943945312501455,65.83066406250146,1,1,1.0
535,1,495.48681640625,418.14794921875,48.88818359375182,72.40205078125109,1,1,1.0
536,1,507.767578125,412.2265625,36.83242187500218,78.97343750000073,1,1,1.0
537,1,506.5979817708333,413.10546875,38.43535156250192,80.28756459554097,1,1,1.0
538,1,505.4283854166667,413.984375,40.03828125000172,81.60169169108121,1,1,1.0
539,1,504.2587890625,414.86328125,41.641210937501455,82.91581878662146,1,1,1.0
