22500
16352,0,707.7265625,676.32421875,104.38634490966797,43.67578125,1,Fisk,1
16353,0,704.2176983173077,675.2445913461538,106.74806236853965,44.75540865384619,1,Fisk,1
16354,0,700.7088341346154,674.1649639423077,109.10977982741144,45.835036057692264,1,Fisk,1
16355,0,697.1999699519231,673.0853365384615,111.47149728628324,46.91466346153845,1,Fisk,1
16356,0,693.6911057692307,672.0057091346154,113.83321474515503,47.99429086538464,1,Fisk,1
16357,0,690.1822415865385,670.9260817307693,116.19493220402671,49.07391826923072,1,Fisk,1
16358,0,686.6733774038462,669.8464543269231,118.5566496628984,50.153545673076906,1,Fisk,1
16359,0,683.1645132211538,668.7668269230769,120.9183671217703,51.233173076923094,1,Fisk,1
16360,0,679.6556490384615,667.6871995192307,123.28008458064198,52.31280048076928,1,Fisk,1
16361,0,676.1467848557693,666.6075721153846,125.64180203951366,53.39242788461536,1,Fisk,1
16362,0,672.6379206730769,665.5279447115385,128.00351949838546,54.47205528846155,1,Fisk,1
16363,0,669.1290564903846,664.4483173076923,130.36523695725725,55.551682692307736,1,Fisk,1
16364,0,665.6201923076923,663.3686899038462,132.72695441612905,56.63131009615381,1,Fisk,1
16365,0,662.111328125,662.2890625,135.08867187500073,57.7109375,1,Fisk,1
16366,0,655.5322265625,659.657421875,137.5477734375006,59.11257812500014,1,Fisk,1
16367,0,648.953125,657.02578125,140.0068750000006,60.51421875000017,1,Fisk,1
16368,0,642.3740234375,654.394140625,142.4659765625005,61.915859375000196,1,Fisk,1
16369,0,635.794921875,651.7625,144.92507812500048,63.31750000000022,1,Fisk,1
16370,0,629.2158203125,649.130859375,147.38417968750036,64.71914062500036,1,Fisk,1
16371,0,622.63671875,646.49921875,149.84328125000025,66.1207812500005,1,Fisk,1
16372,0,616.0576171875,643.867578125,152.30238281250024,67.52242187500053,1,Fisk,1
16373,0,609.478515625,641.2359375,154.76148437500012,68.92406250000056,1,Fisk,1
16374,0,602.8994140625,638.604296875,157.22058593750012,70.32570312500059,1,Fisk,1
16375,0,596.3203125,635.97265625,159.6796875,71.72734375000073,1,Fisk,1
16376,0,593.8836805555555,635.97265625,160.94965277777783,73.09401041666729,1,Fisk,1
16377,0,591.4470486111111,635.97265625,162.21961805555554,74.46067708333385,1,Fisk,1
16378,0,589.0104166666666,635.97265625,163.48958333333337,75.82734375000052,1,Fisk,1
16379,0,586.5737847222222,635.97265625,164.7595486111112,77.19401041666708,1,Fisk,1
16380,0,584.1371527777778,635.97265625,166.0295138888888,78.56067708333364,1,Fisk,1
16381,0,581.7005208333334,635.97265625,167.29947916666663,79.9273437500002,1,Fisk,1
16382,0,579.2638888888889,635.97265625,168.56944444444446,81.29401041666688,1,Fisk,1
16383,0,576.8272569444445,635.97265625,169.83940972222217,82.66067708333344,1,Fisk,1
16384,0,574.390625,635.97265625,171.109375,84.02734375,1,Fisk,1
16385,0,573.3380859375,635.7095703125,169.61574218750002,84.02734375,1,Fisk,1
16386,0,572.285546875,635.446484375,168.1221093749998,84.02734375,1,Fisk,1
16387,0,571.2330078125,635.1833984375,166.62847656249983,84.02734375,1,Fisk,1
16388,0,570.18046875,634.9203125,165.13484374999962,84.02734375,1,Fisk,1
16389,0,569.1279296875,634.6572265625,163.64121093749964,84.02734375,1,Fisk,1
16390,0,568.075390625,634.394140625,162.14757812499965,84.02734375,1,Fisk,1
16391,0,567.0228515625,634.1310546875,160.65394531249945,84.02734375,1,Fisk,1
16392,0,565.9703125,633.86796875,159.16031249999946,84.02734375,1,Fisk,1
16393,0,564.9177734375,633.6048828125,157.66667968749925,84.02734375,1,Fisk,1
16394,0,563.865234375,633.341796875,156.17304687499927,84.02734375,1,Fisk,1
16395,0,562.2120643028846,632.7345252403846,156.17304687499927,84.02734375,1,Fisk,1
16396,0,560.5588942307693,632.1272536057693,156.17304687499927,84.02734375,1,Fisk,1
16397,0,558.9057241586538,631.5199819711538,156.17304687499927,84.02734375,1,Fisk,1
16398,0,557.2525540865385,630.9127103365385,156.17304687499927,84.02734375,1,Fisk,1
