22491
10179,0,450.708984375,0.0,27.19308090209961,13.163375854492188,1,Fisk,1
10180,0,450.708984375,0.0,102.64204826354944,20.631687927246276,1,Fisk,1
10181,0,450.708984375,0.0,178.09101562499927,28.100000000000364,1,Fisk,1
10182,0,409.919921875,0.0,216.23007812499964,32.05000000000018,1,Fisk,1
10183,0,369.130859375,0.0,254.369140625,36.0,1,Fisk,1
10184,0,350.7099609375,0.0,347.3900390625022,39.5,1,Fisk,1
10185,0,332.2890625,0.0,478.9109375000007,43.0,1,Fisk,1
10186,0,327.8927083333335,0.0,503.7739501953128,48.86666666666679,1,Fisk,1
10187,0,323.4963541666669,0.0,528.636962890625,54.733333333333576,1,Fisk,1
10188,0,319.10000000000036,0.0,553.4999755859371,60.600000000000364,1,Fisk,1
10189,0,319.099609375,0.0,567.5003906250022,47.400000000001455,1,Fisk,1
10190,0,476.1000000000022,0.0,410.4999755859353,47.400000000001455,1,Fisk,1
10191,0,476.099609375,0.0,497.30039062500146,56.150000000001455,1,Fisk,1
10192,0,348.0,0.0,622.7999877929688,64.90000000000146,1,Fisk,1
10193,0,353.2626953125,0.0,624.1372985839844,67.10000000000127,1,Fisk,1
10194,0,358.525390625,0.0,625.474609375,69.30000000000109,1,Fisk,1
10195,0,365.54296875,0.0,629.4070312500007,71.05000000000109,1,Fisk,1
10196,0,372.560546875,0.0,633.3394531250015,72.80000000000109,1,Fisk,1
10197,0,380.4560546875,0.0,635.5439453125018,71.48408203125109,1,Fisk,1
10198,0,388.3515625,0.0,637.7484375000022,70.16816406250109,1,Fisk,1
10199,0,398.439453125,0.0,565.8105468750018,62.28408203125127,1,Fisk,1
10200,0,408.52734375,0.0,493.87265625000146,54.400000000001455,1,Fisk,1
10201,0,416.421875,0.0,376.2781250000007,44.750585937501455,1,Fisk,1
10202,0,429.580078125,0.0,380.7199218749993,39.486914062501455,1,Fisk,1
10203,0,741.0,0.0,62.30000305175781,27.205664062501455,1,Fisk,1
10204,0,751.525390625,0.0,35.974609375,17.556250000001455,1,Fisk,1
10205,0,751.525390625,0.0,35.974609375,17.556250000001455,1,Fisk,1
10612,1,379.568359375,116.5849609375,40.438743591308594,54.47388458251953,1,Fisk,1
10613,1,379.568359375,120.09375,46.437559763590514,55.20528793334961,1,Fisk,1
10614,1,379.568359375,123.6025390625,52.43637593587238,55.93669128417969,1,Fisk,1
10615,1,379.568359375,127.111328125,58.4351921081543,56.668094635009766,1,Fisk,1
10616,1,379.568359375,130.6201171875,64.43400828043622,57.399497985839844,1,Fisk,1
10617,1,379.568359375,134.12890625,70.43282445271808,58.13090133666992,1,Fisk,1
10618,1,379.568359375,137.6376953125,76.431640625,58.8623046875,1,Fisk,1
10619,1,379.9095052083333,139.7356011284723,79.60160590277786,60.71182725694436,1,Fisk,1
10620,1,380.2506510416667,141.8335069444446,82.77157118055561,62.56134982638875,1,Fisk,1
10621,1,380.591796875,143.93141276041692,85.94153645833347,64.41087239583308,1,Fisk,1
